province,track,schoolName,avgMin3y,yearCount,2023,2024,2025
安徽,物理类,安徽城市管理职业学院,372,1,372,,
安徽,物理类,安徽外国语学院,474,1,474,,
安徽,物理类,安徽大学,612,1,612,,
安徽,物理类,安徽大学纽约石溪学院,592,1,592,,
安徽,物理类,安徽审计职业学院,419,1,419,,
安徽,物理类,安徽工业大学,557,1,557,,
安徽,物理类,安徽工业经济职业技术学院,396,1,396,,
安徽,物理类,安徽工业职业技术学院,384,1,384,,
安徽,物理类,安徽工商职业学院,385,1,385,,
安徽,物理类,安徽工程大学,534,1,534,,
安徽,物理类,安徽工贸职业技术学院,375,1,375,,
安徽,物理类,安徽师范大学,590,1,590,,
安徽,物理类,安徽广播影视职业技术学院,379,1,379,,
安徽,物理类,安徽建筑大学,546,1,546,,
安徽,物理类,安徽文达信息工程学院,461,1,461,,
安徽,物理类,安徽新华学院,481,1,481,,
安徽,物理类,安徽水利水电职业技术学院,419,1,419,,
安徽,物理类,安徽汽车职业技术学院,310,1,310,,
安徽,物理类,安徽理工大学,591,1,591,,
安徽,物理类,安徽电子信息职业技术学院,395,1,395,,
安徽,物理类,安徽电气工程职业技术学院,418,1,418,,
安徽,物理类,安徽矿业职业技术学院,351,1,351,,
安徽,物理类,安徽科技工程大学,516,1,516,,
安徽,物理类,安徽第二医学院,450,1,450,,
安徽,物理类,安徽粮食工程职业学院,426,1,426,,
安徽,物理类,安徽绿海商务职业学院,340,1,340,,
安徽,物理类,安徽职业技术大学,424,1,424,,
安徽,物理类,安徽艺术学院,488,1,488,,
安徽,物理类,安徽警官职业学院,431,1,431,,
安徽,物理类,安徽财经大学,561,1,561,,
安徽,物理类,安徽财贸职业学院,376,1,376,,
安徽,物理类,安徽邮电职业技术学院,398,1,398,,
安徽,物理类,安徽黄梅戏艺术职业学院,406,1,406,,
安徽,物理类,宣城职业技术学院,397,1,397,,
安徽,物理类,宿州学院,516,1,516,,
安徽,物理类,宿州航空职业学院,320,1,320,,
安徽,物理类,巢湖学院,500,1,500,,
安徽,物理类,民办万博科技职业学院,344,1,344,,
安徽,物理类,民办合肥滨湖职业技术学院,336,1,336,,
安徽,物理类,民办合肥经济技术职业学院,372,1,372,,
安徽,物理类,民办合肥财经职业学院,345,1,345,,
安徽,物理类,池州学院,499,1,499,,
安徽,物理类,淮北师范大学,540,1,540,,
安徽,物理类,淮北职业技术学院,394,1,394,,
安徽,物理类,淮南师范学院,523,1,523,,
安徽,物理类,淮南职业技术学院,385,1,385,,
安徽,物理类,淮南联合大学,395,1,395,,
安徽,物理类,滁州城市职业学院,391,1,391,,
安徽,物理类,滁州学院,510,1,510,,
安徽,物理类,滁州职业技术学院,392,1,392,,
安徽,物理类,皖北卫生职业学院,393,1,393,,
安徽,物理类,皖南医科大学,557,1,557,,
安徽,物理类,皖江工学院,465,1,465,,
安徽,物理类,皖西卫生职业学院,395,1,395,,
安徽,物理类,皖西学院,503,1,503,,
安徽,物理类,芜湖学院,466,1,466,,
安徽,物理类,芜湖职业技术大学,435,1,435,,
安徽,物理类,蚌埠医科大学,586,1,586,,
安徽,物理类,蚌埠学院,529,1,529,,
安徽,物理类,蚌埠工商学院,484,1,484,,
安徽,物理类,蚌埠经济技术职业学院,384,1,384,,
安徽,物理类,铜陵学院,500,1,500,,
安徽,物理类,铜陵职业技术学院,398,1,398,,
安徽,物理类,阜阳师范大学,523,1,523,,
安徽,物理类,阜阳理工学院,477,1,477,,
安徽,物理类,阜阳职业技术学院,387,1,387,,
安徽,物理类,陆军兵种大学,589,1,589,,
安徽,物理类,马鞍山学院,483,1,483,,
安徽,物理类,马鞍山师范高等专科学校,338,1,338,,
安徽,物理类,马鞍山职业技术学院,378,1,378,,
安徽,物理类,黄山健康职业学院,336,1,336,,
安徽,物理类,黄山学院,494,1,494,,
山东,综合类,东营科技职业学院,326,1,326,,
山东,综合类,东营职业学院,467,1,467,,
山东,综合类,中国人民解放军海军潜艇学院,626,1,626,,
山东,综合类,中国海洋大学,687,1,687,,
山东,综合类,中国石油大学（华东）,654,1,654,,
山东,综合类,临沂大学,572,1,572,,
山东,综合类,临沂科技职业学院,416,1,416,,
山东,综合类,临沂职业学院,471,1,471,,
山东,综合类,哈尔滨工业大学（威海）,715,1,715,,
山东,综合类,威海海洋职业学院,341,1,341,,
山东,综合类,威海职业学院,467,1,467,,
山东,综合类,山东中医药大学,627,1,627,,
山东,综合类,山东中医药高等专科学校,481,1,481,,
山东,综合类,山东交通学院,582,1,582,,
山东,综合类,山东交通职业学院,466,1,466,,
山东,综合类,山东传媒职业学院,455,1,455,,
山东,综合类,山东体育学院,483,1,483,,
山东,综合类,山东信息职业技术学院,470,1,470,,
山东,综合类,山东农业大学,580,1,580,,
山东,综合类,山东农业工程学院,482,1,482,,
山东,综合类,山东力明科技职业学院,502,1,502,,
山东,综合类,山东劳动职业技术学院,464,1,464,,
山东,综合类,山东化工职业学院,410,1,410,,
山东,综合类,山东医学高等专科学校,535,1,535,,
山东,综合类,山东医药大学,613,1,613,,
山东,综合类,山东华宇工学院,457,1,457,,
山东,综合类,山东协和学院,523,1,523,,
山东,综合类,山东司法警官职业学院,475,1,475,,
山东,综合类,山东商业职业技术学院,492,1,492,,
山东,综合类,山东商务职业学院,376,1,376,,
山东,综合类,山东圣翰财贸职业学院,404,1,404,,
山东,综合类,山东城市建设职业学院,464,1,464,,
山东,综合类,山东城市服务职业学院,322,1,322,,
山东,综合类,山东外事职业大学,457,1,457,,
山东,综合类,山东外国语职业技术大学,461,1,461,,
山东,综合类,山东外贸职业学院,395,1,395,,
山东,综合类,山东大学,734,1,734,,
山东,综合类,山东大学（威海）,690,1,690,,
山东,综合类,山东女子学院,484,1,484,,
山东,综合类,山东工业职业学院,465,1,465,,
山东,综合类,山东工商学院,571,1,571,,
山东,综合类,山东工程职业技术大学,506,1,506,,
山东,综合类,山东工艺美术学院,529,1,529,,
山东,综合类,山东师范大学,683,1,683,,
山东,综合类,山东建筑大学,580,1,580,,
山东,综合类,山东政法学院,554,1,554,,
山东,综合类,山东文化产业职业学院,347,1,347,,
山东,综合类,山东旅游职业学院,463,1,463,,
山东,综合类,山东服装职业学院,461,1,461,,
山东,综合类,山东水利职业学院,467,1,467,,
山东,综合类,山东海事职业学院,266,1,266,,
山东,综合类,山东特殊教育职业学院,476,1,476,,
山东,综合类,山东现代学院,465,1,465,,
山东,综合类,山东理工大学,608,1,608,,
山东,综合类,山东理工职业学院,343,1,343,,
山东,综合类,山东电力高等专科学校,578,1,578,,
山东,综合类,山东电子职业技术学院,468,1,468,,
山东,综合类,山东畜牧兽医职业学院,490,1,490,,
山东,综合类,山东石油化工学院,536,1,536,,
山东,综合类,山东科技大学,628,1,628,,
山东,综合类,山东科技职业学院,461,1,461,,
山东,综合类,山东第一医科大学,624,1,624,,
山东,综合类,山东第二医科大学,617,1,617,,
山东,综合类,山东管理学院,485,1,485,,
山东,综合类,山东经贸职业学院,468,1,468,,
山东,综合类,山东职业学院,469,1,469,,
山东,综合类,山东胜利职业学院,332,1,332,,
山东,综合类,山东航空学院,561,1,561,,
山东,综合类,山东艺术学院,487,1,487,,
山东,综合类,山东艺术设计职业学院,321,1,321,,
山东,综合类,山东英才学院,507,1,507,,
山东,综合类,山东药品食品职业学院,412,1,412,,
山东,综合类,山东警察学院,620,1,620,,
山东,综合类,山东财经大学,613,1,613,,
山东,综合类,山东财经大学东方学院,512,1,512,,
山东,综合类,山东财经大学燕山学院,474,1,474,,
山东,综合类,山东轻工职业学院,334,1,334,,
山东,综合类,山东铝业职业学院,332,1,332,,
山东,综合类,山东青年政治学院,482,1,482,,
山东,综合类,德州学院,548,1,548,,
山东,综合类,德州科技职业学院,310,1,310,,
山东,综合类,德州职业技术学院,463,1,463,,
山东,综合类,日照职业技术大学,490,1,490,,
山东,综合类,日照航海工程职业学院,350,1,350,,
山东,综合类,曲阜师范大学,576,1,576,,
山东,综合类,曲阜远东职业技术学院,333,1,333,,
山东,综合类,枣庄学院,548,1,548,,
山东,综合类,枣庄科技职业学院,462,1,462,,
山东,综合类,枣庄职业学院,474,1,474,,
山东,综合类,泰山学院,553,1,553,,
山东,综合类,泰山护理职业学院,383,1,383,,
山东,综合类,泰山科技学院,499,1,499,,
山东,综合类,泰山职业技术学院,467,1,467,,
山东,综合类,济南大学,598,1,598,,
山东,综合类,济南工程职业技术学院,468,1,468,,
山东,综合类,济南幼儿师范高等专科学校,473,1,473,,
山东,综合类,济南护理职业学院,412,1,412,,
山东,综合类,济南职业学院,470,1,470,,
山东,综合类,济宁医学院,605,1,605,,
山东,综合类,济宁学院,541,1,541,,
山东,综合类,济宁职业技术学院,463,1,463,,
山东,综合类,海军航空大学,627,1,627,,
山东,综合类,淄博师范高等专科学校,388,1,388,,
山东,综合类,淄博职业技术大学,465,1,465,,
山东,综合类,滨州科技职业学院,267,1,267,,
山东,综合类,滨州职业技术大学,464,1,464,,
山东,综合类,潍坊学院,553,1,553,,
山东,综合类,潍坊工商职业学院,464,1,464,,
山东,综合类,潍坊工程职业学院,462,1,462,,
山东,综合类,潍坊护理职业学院,467,1,467,,
山东,综合类,潍坊环境工程职业学院,259,1,259,,
山东,综合类,潍坊理工学院,466,1,466,,
山东,综合类,潍坊科技学院,470,1,470,,
山东,综合类,潍坊职业学院,467,1,467,,
山东,综合类,潍坊食品科技职业学院,319,1,319,,
山东,综合类,烟台南山学院,530,1,530,,
山东,综合类,烟台城市科技职业学院,293,1,293,,
山东,综合类,烟台大学,601,1,601,,
山东,综合类,烟台工程职业技术学院,464,1,464,,
山东,综合类,烟台幼儿师范高等专科学校,340,1,340,,
山东,综合类,烟台文化旅游职业学院,326,1,326,,
山东,综合类,烟台汽车工程职业学院,463,1,463,,
山东,综合类,烟台理工学院,520,1,520,,
山东,综合类,烟台科技学院,522,1,522,,
山东,综合类,烟台职业学院,464,1,464,,
山东,综合类,烟台黄金职业学院,276,1,276,,
山东,综合类,聊城大学,586,1,586,,
山东,综合类,聊城大学东昌学院,538,1,538,,
山东,综合类,聊城职业技术学院,467,1,467,,
山东,综合类,莱芜职业技术学院,469,1,469,,
山东,综合类,菏泽医学专科学校,480,1,480,,
山东,综合类,菏泽学院,567,1,567,,
山东,综合类,菏泽家政职业学院,471,1,471,,
山东,综合类,菏泽职业学院,327,1,327,,
山东,综合类,青岛农业大学,559,1,559,,
山东,综合类,青岛农业大学海都学院,503,1,503,,
山东,综合类,青岛城市学院,514,1,514,,
山东,综合类,青岛大学,656,1,656,,
山东,综合类,青岛工学院,515,1,515,,
山东,综合类,青岛工程职业学院,390,1,390,,
山东,综合类,青岛幼儿师范高等专科学校,303,1,303,,
山东,综合类,青岛恒星科技学院,506,1,506,,
山东,综合类,青岛求实职业技术学院,297,1,297,,
山东,综合类,青岛港湾职业技术学院,461,1,461,,
山东,综合类,青岛滨海学院,527,1,527,,
山东,综合类,青岛理工大学,597,1,597,,
山东,综合类,青岛电影学院,515,1,515,,
山东,综合类,青岛科技大学,596,1,596,,
山东,综合类,青岛职业技术学院,463,1,463,,
山东,综合类,青岛航空科技职业学院,323,1,323,,
山东,综合类,青岛远洋船员职业学院,462,1,462,,
山东,综合类,青岛酒店管理职业技术学院,462,1,462,,
山东,综合类,青岛黄海学院,513,1,513,,
山东,综合类,鲁东大学,564,1,564,,
山东,综合类,齐鲁医药学院,562,1,562,,
山东,综合类,齐鲁工业大学,565,1,565,,
山东,综合类,齐鲁师范学院,483,1,483,,
山东,综合类,齐鲁理工学院,507,1,507,,
山西,历史类,中北大学,555,2,549,561,
山西,历史类,临汾职业技术学院,394,2,382,405,
山西,历史类,吕梁学院,518,2,516,521,
山西,历史类,吕梁职业技术学院,319,2,297,341,
山西,历史类,大同师范高等专科学校,390,2,379,400,
山西,历史类,太原城市职业技术学院,338,2,321,356,
山西,历史类,太原学院,505,2,497,513,
山西,历史类,太原工业学院,506,2,503,510,
山西,历史类,太原师范学院,530,2,525,535,
山西,历史类,太原幼儿师范高等专科学校,364,2,374,355,
山西,历史类,太原理工大学,590,2,583,598,
山西,历史类,太原科技大学,537,2,530,544,
山西,历史类,山西中医药大学,547,2,556,538,
山西,历史类,山西传媒学院,512,2,514,509,
山西,历史类,山西体育职业学院,324,1,,324,
山西,历史类,山西信息职业技术学院,274,2,272,275,
山西,历史类,山西农业大学,530,2,525,536,
山西,历史类,山西医科大学,528,2,517,540,
山西,历史类,山西医药学院,523,2,514,532,
山西,历史类,山西卫生健康职业学院,426,2,416,436,
山西,历史类,山西同文职业技术学院,292,2,253,331,
山西,历史类,山西国际商务职业学院,340,2,323,356,
山西,历史类,山西大同大学,525,2,518,532,
山西,历史类,山西大学,586,2,580,591,
山西,历史类,山西工商学院,482,2,477,488,
山西,历史类,山西工学院,501,2,488,514,
山西,历史类,山西工程技术学院,507,2,504,510,
山西,历史类,山西工程科技职业大学,508,2,506,511,
山西,历史类,山西工程职业学院,378,2,358,398,
山西,历史类,山西师范大学,566,2,564,569,
山西,历史类,山西应用科技学院,488,2,480,496,
山西,历史类,山西晋中理工学院,484,2,482,485,
山西,历史类,山西机电职业技术学院,358,2,333,383,
山西,历史类,山西林业职业技术学院,354,2,339,368,
山西,历史类,山西水利职业技术学院,334,2,321,346,
山西,历史类,山西省财政税务专科学校,382,2,365,398,
山西,历史类,山西科技学院,507,2,505,509,
山西,历史类,山西管理职业学院,346,2,337,355,
山西,历史类,山西经贸职业学院,378,2,369,388,
山西,历史类,山西老区职业技术学院,336,2,305,366,
山西,历史类,山西职业技术学院,384,2,375,393,
山西,历史类,山西药科职业学院,403,2,393,413,
山西,历史类,山西财经大学,544,2,538,549,
山西,历史类,山西运城农业职业技术学院,334,2,321,348,
山西,历史类,山西通用航空职业技术学院,412,1,,412,
山西,历史类,山西金融职业学院,323,2,310,336,
山西,历史类,山西铁道职业技术学院,413,2,395,431,
山西,历史类,忻州师范学院,502,2,490,515,
山西,历史类,忻州职业技术学院,384,2,363,404,
山西,历史类,晋中信息学院,478,2,475,480,
山西,历史类,晋中学院,506,2,500,512,
山西,历史类,晋中师范高等专科学校,295,1,,295,
山西,历史类,晋中职业技术学院,318,1,,318,
山西,历史类,朔州师范高等专科学校,390,2,369,410,
山西,历史类,朔州职业技术学院,386,2,377,395,
山西,历史类,潞安职业技术学院,356,2,376,335,
山西,历史类,运城学院,514,2,513,516,
山西,历史类,运城师范高等专科学校,344,2,286,403,
山西,历史类,运城幼儿师范高等专科学校,370,2,373,367,
山西,历史类,运城护理职业学院,416,2,385,446,
山西,历史类,运城职业技术大学,482,2,478,487,
山西,历史类,长治医学院,503,2,494,512,
山西,历史类,长治学院,501,2,491,511,
山西,历史类,长治职业技术学院,346,2,337,354,
山西,历史类,阳泉师范高等专科学校,370,2,365,374,
山西,历史类,阳泉职业技术学院,340,2,326,353,
山西,物理类,中北大学,561,2,556,566,
山西,物理类,临汾职业技术学院,410,2,411,410,
山西,物理类,吕梁学院,502,2,495,508,
山西,物理类,吕梁职业技术学院,382,2,375,388,
山西,物理类,大同师范高等专科学校,390,2,403,377,
山西,物理类,太原城市职业技术学院,400,2,395,405,
山西,物理类,太原学院,500,2,497,502,
山西,物理类,太原工业学院,502,2,496,509,
山西,物理类,太原师范学院,530,2,530,529,
山西,物理类,太原幼儿师范高等专科学校,380,2,373,388,
山西,物理类,太原理工大学,606,2,608,605,
山西,物理类,太原科技大学,544,2,541,548,
山西,物理类,山西中医药大学,566,2,568,565,
山西,物理类,山西传媒学院,514,2,515,514,
山西,物理类,山西体育职业学院,322,1,,322,
山西,物理类,山西信息职业技术学院,354,2,350,357,
山西,物理类,山西农业大学,540,2,537,542,
山西,物理类,山西医科大学,590,2,598,582,
山西,物理类,山西医药学院,586,2,589,582,
山西,物理类,山西卫生健康职业学院,442,2,434,451,
山西,物理类,山西同文职业技术学院,365,2,343,387,
山西,物理类,山西国际商务职业学院,397,2,385,409,
山西,物理类,山西大同大学,566,2,562,570,
山西,物理类,山西大学,596,2,592,601,
山西,物理类,山西工商学院,476,2,461,490,
山西,物理类,山西工学院,508,2,505,511,
山西,物理类,山西工程技术学院,512,2,498,525,
山西,物理类,山西工程科技职业大学,496,2,484,508,
山西,物理类,山西工程职业学院,416,2,409,422,
山西,物理类,山西师范大学,556,2,559,554,
山西,物理类,山西应用科技学院,486,2,484,487,
山西,物理类,山西晋中理工学院,490,2,489,491,
山西,物理类,山西机电职业技术学院,410,2,395,426,
山西,物理类,山西林业职业技术学院,388,2,378,398,
山西,物理类,山西水利职业技术学院,387,2,379,395,
山西,物理类,山西电子科技学院,487,1,,487,
山西,物理类,山西省财政税务专科学校,416,2,412,419,
山西,物理类,山西科技学院,512,2,508,517,
山西,物理类,山西管理职业学院,391,2,385,397,
山西,物理类,山西经贸职业学院,396,2,385,407,
山西,物理类,山西老区职业技术学院,392,2,384,399,
山西,物理类,山西职业技术学院,420,2,415,426,
山西,物理类,山西能源学院,484,2,481,488,
山西,物理类,山西药科职业学院,430,1,,430,
山西,物理类,山西财经大学,549,2,540,558,
山西,物理类,山西运城农业职业技术学院,384,2,375,393,
山西,物理类,山西通用航空职业技术学院,406,2,394,417,
山西,物理类,山西金融职业学院,397,2,379,415,
山西,物理类,山西铁道职业技术学院,417,2,408,426,
山西,物理类,忻州师范学院,521,2,528,514,
山西,物理类,忻州职业技术学院,389,2,385,393,
山西,物理类,晋中信息学院,480,2,474,487,
山西,物理类,晋中学院,496,2,485,506,
山西,物理类,晋城职业技术学院,402,2,392,413,
山西,物理类,朔州师范高等专科学校,404,2,400,407,
山西,物理类,朔州职业技术学院,406,2,398,415,
山西,物理类,潞安职业技术学院,382,2,373,391,
山西,物理类,运城学院,496,2,487,506,
山西,物理类,运城师范高等专科学校,400,2,379,420,
山西,物理类,运城幼儿师范高等专科学校,394,2,392,396,
山西,物理类,运城护理职业学院,425,2,407,443,
山西,物理类,运城职业技术大学,490,2,482,498,
山西,物理类,长治医学院,540,2,548,533,
山西,物理类,长治学院,502,2,496,507,
山西,物理类,长治职业技术学院,385,2,375,395,
山西,物理类,阳泉职业技术学院,386,2,374,398,
广东,历史类,东莞城市学院,468,1,468,,
广东,历史类,东莞理工学院,522,1,522,,
广东,历史类,东莞职业技术学院,446,1,446,,
广东,历史类,中山大学,633,1,633,,
广东,历史类,中山火炬职业技术学院,444,1,444,,
广东,历史类,中山职业技术学院,474,1,474,,
广东,历史类,五邑大学,542,1,542,,
广东,历史类,仲恺农业工程学院,511,1,511,,
广东,历史类,佛山大学,539,1,539,,
广东,历史类,佛山职业技术学院,477,1,477,,
广东,历史类,北京理工大学珠海学院,503,1,503,,
广东,历史类,北师香港浸会大学,564,1,564,,
广东,历史类,华南农业大学,569,1,569,,
广东,历史类,华南农业大学珠江学院,453,1,453,,
广东,历史类,华南师范大学,597,1,597,,
广东,历史类,华南理工大学,615,1,615,,
广东,历史类,南方医科大学,567,1,567,,
广东,历史类,哈尔滨工业大学（深圳）,625,1,625,,
广东,历史类,嘉应学院,512,1,512,,
广东,历史类,岭南师范学院,531,1,531,,
广东,历史类,广东东软学院,456,1,456,,
广东,历史类,广东云浮中医药职业学院,408,1,408,,
广东,历史类,广东亚视演艺职业学院,309,1,309,,
广东,历史类,广东交通职业技术学院,426,1,426,,
广东,历史类,广东体育职业技术学院,408,1,408,,
广东,历史类,广东信息工程职业学院,351,1,351,,
广东,历史类,广东农工商职业技术学院,455,1,455,,
广东,历史类,广东创新科技职业学院,358,1,358,,
广东,历史类,广东医科大学,534,1,534,,
广东,历史类,广东南华工商职业学院,424,1,424,,
广东,历史类,广东南方职业学院,399,1,399,,
广东,历史类,广东司法警官职业学院,425,1,425,,
广东,历史类,广东培正学院,459,1,459,,
广东,历史类,广东外语外贸大学,577,1,577,,
广东,历史类,广东外语外贸大学南国商学院,476,1,476,,
广东,历史类,广东女子职业技术学院,454,1,454,,
广东,历史类,广东岭南职业技术学院,364,1,364,,
广东,历史类,广东工业大学,562,1,562,,
广东,历史类,广东工商职业技术大学,445,1,445,,
广东,历史类,广东工程职业技术学院,393,1,393,,
广东,历史类,广东工贸职业技术学院,454,1,454,,
广东,历史类,广东建设职业技术学院,426,1,426,,
广东,历史类,广东技术师范大学,545,1,545,,
广东,历史类,广东文理职业学院,290,1,290,,
广东,历史类,广东文艺职业学院,408,1,408,,
广东,历史类,广东新安职业技术学院,374,1,374,,
广东,历史类,广东机电职业技术学院,388,1,388,,
广东,历史类,广东松山职业技术学院,411,1,411,,
广东,历史类,广东梅州职业技术学院,384,1,384,,
广东,历史类,广东水利电力职业技术学院,409,1,409,,
广东,历史类,广东汕头幼儿师范高等专科学校,377,1,377,,
广东,历史类,广东江门中医药职业学院,500,1,500,,
广东,历史类,广东江门幼儿师范高等专科学校,420,1,420,,
广东,历史类,广东海洋大学,549,1,549,,
广东,历史类,广东潮州卫生健康职业学院,400,1,400,,
广东,历史类,广东环境保护工程职业学院,392,1,392,,
广东,历史类,广东理工学院,454,1,454,,
广东,历史类,广东理工职业学院,430,1,430,,
广东,历史类,广东生态工程职业学院,426,1,426,,
广东,历史类,广东白云学院,471,1,471,,
广东,历史类,广东省外语艺术职业学院,477,1,477,,
广东,历史类,广东石油化工学院,501,1,501,,
广东,历史类,广东碧桂园职业学院,369,1,369,,
广东,历史类,广东科学技术职业学院,465,1,465,,
广东,历史类,广东科技学院,435,1,435,,
广东,历史类,广东科贸职业学院,417,1,417,,
广东,历史类,广东第二师范学院,539,1,539,,
广东,历史类,广东职业技术学院,457,1,457,,
广东,历史类,广东肇庆航空职业学院,282,1,282,,
广东,历史类,广东艺术职业学院,388,1,388,,
广东,历史类,广东茂名健康职业学院,484,1,484,,
广东,历史类,广东茂名农林科技职业学院,380,1,380,,
广东,历史类,广东茂名幼儿师范专科学校,435,1,435,,
广东,历史类,广东药科大学,528,1,528,,
广东,历史类,广东行政职业学院,429,1,429,,
广东,历史类,广东警官学院,592,1,592,,
广东,历史类,广东财经大学,600,1,600,,
广东,历史类,广东财贸职业学院,387,1,387,,
广东,历史类,广东轻工职业技术大学,481,1,481,,
广东,历史类,广东邮电职业技术学院,424,1,424,,
广东,历史类,广东酒店管理职业技术学院,274,1,274,,
广东,历史类,广东金融学院,562,1,562,,
广东,历史类,广东食品药品职业学院,426,1,426,,
广东,历史类,广州东华职业学院,299,1,299,,
广东,历史类,广州中医药大学,625,1,625,,
广东,历史类,广州体育学院,504,1,504,,
广东,历史类,广州体育职业技术学院,393,1,393,,
广东,历史类,广州医科大学,569,1,569,,
广东,历史类,广州华南商贸职业学院,345,1,345,,
广东,历史类,广州华商学院,459,1,459,,
广东,历史类,广州华商职业学院,352,1,352,,
广东,历史类,广州华夏职业学院,340,1,340,,
广东,历史类,广州华立学院,438,1,438,,
广东,历史类,广州华立科技职业学院,332,1,332,,
广东,历史类,广州南方学院,477,1,477,,
广东,历史类,广州南洋理工职业学院,341,1,341,,
广东,历史类,广州卫生职业技术学院,492,1,492,,
广东,历史类,广州商学院,460,1,460,,
广东,历史类,广州城市理工学院,483,1,483,,
广东,历史类,广州城市职业学院,445,1,445,,
广东,历史类,广州城建职业学院,391,1,391,,
广东,历史类,广州大学,573,1,573,,
广东,历史类,广州工商学院,442,1,442,,
广东,历史类,广州工程技术职业学院,449,1,449,,
广东,历史类,广州幼儿师范高等专科学校,398,1,398,,
广东,历史类,广州应用科技学院,453,1,453,,
广东,历史类,广州康大职业技术学院,367,1,367,,
广东,历史类,广州新华学院,481,1,481,,
广东,历史类,广州松田职业学院,390,1,390,,
广东,历史类,广州民航职业技术学院,436,1,436,,
广东,历史类,广州涉外经济职业技术学院,341,1,341,,
广东,历史类,广州现代信息工程职业技术学院,341,1,341,,
广东,历史类,广州珠江职业技术学院,325,1,325,,
广东,历史类,广州理工学院,442,1,442,,
广东,历史类,广州科技职业技术大学,449,1,449,,
广东,历史类,广州科技贸易职业学院,432,1,432,,
广东,历史类,广州美术学院,548,1,548,,
广东,历史类,广州职业技术大学,487,1,487,,
广东,历史类,广州航海学院,500,1,500,,
广东,历史类,广州软件学院,465,1,465,,
广东,历史类,广州铁路职业技术学院,460,1,460,,
广东,历史类,惠州卫生职业技术学院,538,1,538,,
广东,历史类,惠州城市职业学院,426,1,426,,
广东,历史类,惠州学院,527,1,527,,
广东,历史类,惠州工程职业学院,404,1,404,,
广东,历史类,惠州经济职业技术学院,333,1,333,,
广东,历史类,揭阳职业技术学院,451,1,451,,
广东,历史类,星海音乐学院,542,1,542,,
广东,历史类,暨南大学,613,1,613,,
广东,历史类,汕头大学,567,1,567,,
广东,历史类,汕头职业技术学院,380,1,380,,
广东,历史类,汕尾职业技术学院,386,1,386,,
广东,历史类,江门职业技术学院,438,1,438,,
广东,历史类,河源职业技术学院,411,1,411,,
广东,历史类,深圳信息职业技术大学,470,1,470,,
广东,历史类,深圳北理莫斯科大学,542,1,542,,
广东,历史类,深圳大学,604,1,604,,
广东,历史类,深圳技术大学,564,1,564,,
广东,历史类,深圳职业技术大学,492,1,492,,
广东,历史类,清远职业技术学院,429,1,429,,
广东,历史类,湛江幼儿师范专科学校,384,1,384,,
广东,历史类,湛江科技学院,453,1,453,,
广东,历史类,潮汕职业技术学院,350,1,350,,
广东,历史类,珠海城市职业技术学院,463,1,463,,
广东,历史类,珠海科技学院,485,1,485,,
广东,历史类,珠海艺术职业学院,372,1,372,,
广东,历史类,电子科技大学中山学院,471,1,471,,
广东,历史类,私立华联学院,376,1,376,,
广东,历史类,罗定职业技术学院,410,1,410,,
广东,历史类,肇庆医学院,515,1,515,,
广东,历史类,肇庆学院,513,1,513,,
广东,历史类,茂名职业技术学院,445,1,445,,
广东,历史类,阳江职业技术学院,453,1,453,,
广东,历史类,韩山师范学院,540,1,540,,
广东,历史类,韶关学院,512,1,512,,
广东,历史类,顺德职业技术大学,491,1,491,,
广东,历史类,香港中文大学（深圳）,636,1,636,,
广东,物理类,东莞城市学院,469,1,469,,
广东,物理类,东莞理工学院,563,1,563,,
广东,物理类,东莞职业技术学院,440,1,440,,
广东,物理类,中山大学,653,1,653,,
广东,物理类,中山火炬职业技术学院,416,1,416,,
广东,物理类,中山职业技术学院,480,1,480,,
广东,物理类,五邑大学,530,1,530,,
广东,物理类,仲恺农业工程学院,530,1,530,,
广东,物理类,佛山大学,569,1,569,,
广东,物理类,佛山职业技术学院,441,1,441,,
广东,物理类,北京理工大学珠海学院,510,1,510,,
广东,物理类,北师香港浸会大学,581,1,581,,
广东,物理类,华南农业大学,598,1,598,,
广东,物理类,华南农业大学珠江学院,469,1,469,,
广东,物理类,华南师范大学,630,1,630,,
广东,物理类,华南理工大学,650,1,650,,
广东,物理类,南方医科大学,653,1,653,,
广东,物理类,南方科技大学,655,1,655,,
广东,物理类,哈尔滨工业大学（深圳）,668,1,668,,
广东,物理类,嘉应学院,543,1,543,,
广东,物理类,岭南师范学院,527,1,527,,
广东,物理类,广东东软学院,482,1,482,,
广东,物理类,广东云浮中医药职业学院,414,1,414,,
广东,物理类,广东亚视演艺职业学院,305,1,305,,
广东,物理类,广东交通职业技术学院,473,1,473,,
广东,物理类,广东以色列理工学院,561,1,561,,
广东,物理类,广东体育职业技术学院,410,1,410,,
广东,物理类,广东信息工程职业学院,367,1,367,,
广东,物理类,广东农工商职业技术学院,469,1,469,,
广东,物理类,广东创新科技职业学院,379,1,379,,
广东,物理类,广东医科大学,598,1,598,,
广东,物理类,广东南华工商职业学院,431,1,431,,
广东,物理类,广东南方职业学院,409,1,409,,
广东,物理类,广东司法警官职业学院,434,1,434,,
广东,物理类,广东培正学院,475,1,475,,
广东,物理类,广东外语外贸大学,582,1,582,,
广东,物理类,广东外语外贸大学南国商学院,483,1,483,,
广东,物理类,广东女子职业技术学院,451,1,451,,
广东,物理类,广东岭南职业技术学院,370,1,370,,
